date,value,ret
02/14/1996,2427.100098,-0.2797699417914381
02/15/1996,2423.,-0.1690727570092148
02/16/1996,2429.,0.2473208185646869
02/19/1996,2398.600098,-1.2594375347386022
02/20/1996,2382.600098,-0.6692905157989607
02/21/1996,2391.100098,0.35611825770789335
02/22/1996,2412.,0.8702726773200198
02/23/1996,2451.800049,1.6366189799134587
02/26/1996,2442.300049,-0.38822303351137655
02/27/1996,2444.899902,0.10639438825154651
02/28/1996,2472.5,1.1225602303255038
02/29/1996,2473.600098,0.04448345146047568
03/01/1996,2501.199951,1.1095978091074175
03/04/1996,2488.,-0.5291422243476166
03/05/1996,2479.,-0.36239218238796056
03/06/1996,2466.,-0.5257848310900951
03/07/1996,2480.899902,0.602395332530164
03/08/1996,2469.100098,-0.4767606606407535
03/11/1996,2407.800049,-2.51402635917303
03/12/1996,2436.,1.164386197833436
03/13/1996,2426.399902,-0.3948712844470809
03/14/1996,2426.5,0.004125285995401335
03/15/1996,2458.199951,1.297946500232471
03/18/1996,2463.199951,0.20319428698723743
03/19/1996,2493.300049,1.2145856162291235
03/20/1996,2485.899902,-0.2972426301967351
03/21/1996,2504.100098,0.7294700082825176
03/22/1996,2504.199951,0.0039875007102729045
03/25/1996,2510.300049,0.24329847478647437
03/26/1996,2499.300049,-0.439157516112206
03/27/1996,2525.399902,1.0388714944382935
03/28/1996,2508.399902,-0.6754366598709586
03/29/1996,2485.899902,-0.9010333022344034
04/01/1996,2489.100098,0.12865111322169426
04/02/1996,2501.199951,0.48493583925372535
04/03/1996,2494.399902,-0.27224170870399783
04/04/1996,2495.199951,0.032068664038265485
04/09/1996,2503.300049,0.32410143404627606
04/10/1996,2530.,1.0609421725214108
04/11/1996,2509.699951,-0.8056098175645976
04/12/1996,2511.800049,0.0836442546028875
04/15/1996,2545.899902,1.348453646304342
04/16/1996,2538.399902,-0.29502608930037316
04/17/1996,2524.199951,-0.560976124954952
04/18/1996,2535.5,0.4466694822634619
04/19/1996,2536.5,0.039432177167096065
04/22/1996,2545.899902,0.3699005548247656
04/23/1996,2550.199951,0.16875846802697633
04/24/1996,2538.300049,-0.46771833324386025
04/25/1996,2532.399902,-0.23271539313205483
04/26/1996,2537.199951,0.1893660475610892
04/29/1996,2506.5,-1.2173733743555766
04/30/1996,2505.300049,-0.04788503177289501
05/02/1996,2502.300049,-0.11981788881689863
05/03/1996,2457.5,-1.8065755476338585
05/06/1996,2468.899902,0.462809458220654
05/07/1996,2479.5,0.4284259325660474
05/08/1996,2472.600098,-0.2786658721969745
05/09/1996,2469.399902,-0.12951017593298392
05/10/1996,2468.800049,-0.024294399129344516
05/13/1996,2496.199951,1.1037333397920255
05/14/1996,2519.699951,0.9370271498415742
05/15/1996,2528.800049,0.36050739252557407
05/17/1996,2537.300049,0.33556415434513553
05/20/1996,2550.,0.4992816330833225
05/21/1996,2570.800049,0.8123794404873751
05/22/1996,2556.899902,-0.5421604688647146
05/23/1996,2560.5,0.14070030339064574
05/24/1996,2542.199951,-0.7172723316680549
05/28/1996,2558.300049,0.6313165953864475
05/29/1996,2551.5,-0.26615730357626655
05/30/1996,2527.300049,-0.9529862926708407
05/31/1996,2542.800049,0.6114296755031595
06/03/1996,2532.800049,-0.39404258594238273
06/04/1996,2546.300049,0.5315914839567998
06/05/1996,2552.5,0.24319267263271435
06/07/1996,2557.399902,0.1917808018077698
06/10/1996,2558.800049,0.05473386686855306
06/11/1996,2546.399902,-0.48578592434065815
06/12/1996,2568.899902,0.8797195069454369
06/13/1996,2567.5,-0.054509074891811525
06/14/1996,2548.800049,-0.7309983422196197
06/17/1996,2546.100098,-0.10598642465369856
06/18/1996,2549.300049,0.12560157508196862
06/19/1996,2554.300049,0.19594017962532895
06/20/1996,2539.699951,-0.5732288173872008
06/21/1996,2540.100098,0.01575443903175549
06/24/1996,2566.399902,1.030061158891051
06/25/1996,2573.,0.25684327953350106
06/26/1996,2573.699951,0.027199992654697053
06/27/1996,2551.600098,-0.862388143321776
06/28/1996,2561.399902,0.38332939565710944
07/01/1996,2564.,0.10145933089162902
07/02/1996,2572.300049,0.3231920310547111
07/03/1996,2569.,-0.12837412412240898
07/04/1996,2577.399902,0.32643827215928084
07/05/1996,2583.5,0.23639678957629529
07/08/1996,2551.,-1.2659629585427863
07/09/1996,2562.199951,0.4380806156331694
07/10/1996,2567.399902,0.20274301817702714
07/11/1996,2575.5,0.31500145257265433
07/12/1996,2544.300049,-1.2188107711140908
07/15/1996,2550.5,0.24338360684821259
07/16/1996,2469.800049,-3.2152222839596267
07/17/1996,2497.199951,1.103288904222743
07/18/1996,2506.199951,0.35975576140599064
07/19/1996,2520.199951,0.5570601813018968
07/22/1996,2482.399902,-1.5112449336446168
07/23/1996,2475.100098,-0.2944955834912613
07/24/1996,2447.800049,-1.1091156855119282
07/25/1996,2465.,0.7002125510577281
07/26/1996,2470.300049,0.21478130953945493
07/29/1996,2477.800049,0.30314688850607724
07/30/1996,2457.5,-0.8226516435924114
07/31/1996,2473.399902,0.6449109665060856
08/01/1996,2494.5,0.8494625614709727
08/02/1996,2508.699951,0.5676362834671623
08/05/1996,2520.899902,0.48512705915126586
08/06/1996,2522.5,0.06345315004874771
08/07/1996,2531.899902,0.3719497079490796
08/08/1996,2538.199951,0.24851787637896716
08/09/1996,2525.600098,-0.49764520246026367
08/12/1996,2528.199951,0.10288706336371682
08/13/1996,2539.399902,0.44202263638180433
08/14/1996,2538.699951,-0.027567437612282163
08/15/1996,2546.300049,0.29892246447195436
08/16/1996,2548.399902,0.08243284743373827
08/19/1996,2562.800049,0.5634757097748081
08/20/1996,2560.300049,-0.09759716385075931
08/21/1996,2543.699951,-0.6504763531282536
08/22/1996,2557.300049,0.5332338845415772
08/23/1996,2555.199951,-0.08215542760378648
08/26/1996,2552.399902,-0.10964246852114526
08/27/1996,2558.800049,0.25043631266285393
08/28/1996,2563.199951,0.1718041031727226
08/29/1996,2560.100098,-0.12101002668683594
08/30/1996,2543.800049,-0.6387313210537943
09/02/1996,2532.899902,-0.4294192627169943
09/03/1996,2510.800049,-0.8763405693665781
09/04/1996,2532.399902,0.856598401243428
09/05/1996,2529.5,-0.11457762395121436
09/06/1996,2517.,-0.4953938596674887
09/09/1996,2548.699951,1.2515689875897518
09/10/1996,2570.100098,0.8361440757705763
09/11/1996,2566.800049,-0.1284840802641769
09/12/1996,2570.300049,0.13626366918266145
09/13/1996,2596.,0.9949156165876472
09/16/1996,2629.899902,1.2973986547481051
09/17/1996,2628.100098,-0.0684596451233608
09/18/1996,2625.699951,-0.09136804387632766
09/19/1996,2624.399902,-0.049524735261136016
09/20/1996,2646.100098,0.8234633762486704
09/23/1996,2627.,-0.7244384205800068
09/24/1996,2638.5,0.4368063160182638
09/25/1996,2659.,0.7739538397297203
09/26/1996,2666.600098,0.28541771892563916
09/27/1996,2659.,-0.2854177189256304
09/30/1996,2651.899902,-0.2673784993493767
10/01/1996,2655.699951,0.14319277091542784
10/02/1996,2676.5,0.7801715874755518
10/04/1996,2683.300049,0.2537427734752996
10/07/1996,2702.600098,0.7166910297173862
10/08/1996,2691.199951,-0.42271362942252094
10/09/1996,2703.,0.43750947053097866
10/10/1996,2680.800049,-0.824699157522118
10/11/1996,2686.,0.19378223819564783
10/14/1996,2693.899902,0.2936823294824395
10/15/1996,2728.5,1.276208624827933
10/16/1996,2714.899902,-0.4996923446198148
10/17/1996,2716.300049,0.05155939916223017
10/18/1996,2734.800049,0.6787646785143234
10/21/1996,2729.,-0.21230832485153356
10/22/1996,2719.,-0.36710760758678046
10/23/1996,2699.5,-0.7197594974129017
10/24/1996,2678.399902,-0.7847005952194499
10/25/1996,2674.199951,-0.15693128488191557
10/28/1996,2703.800049,1.1007957195618772
10/29/1996,2673.600098,-1.1232293557120674
10/30/1996,2678.699951,0.19056684029986035
10/31/1996,2659.300049,-0.7268635224030361
11/01/1996,2683.300049,0.8984449893394303
11/04/1996,2671.899902,-0.4257605439711592
11/05/1996,2691.300049,0.7234573311684594
11/06/1996,2729.199951,1.398414154712734
11/07/1996,2713.199951,-0.5879775975220355
11/08/1996,2739.800049,0.9756210889737339
11/11/1996,2728.300049,-0.42062203503962997
11/12/1996,2734.300049,0.2196756967462148
11/13/1996,2773.399902,1.4198489465202297
11/14/1996,2777.,0.12972393227252518
11/15/1996,2795.800049,0.6747100256517901
11/18/1996,2763.800049,-1.1511746464719859
11/19/1996,2764.100098,0.010855803915254548
11/20/1996,2774.5,0.3755430628205949
11/21/1996,2772.300049,-0.07932325289967826
11/22/1996,2763.699951,-0.31069743201836136
11/25/1996,2799.199951,1.2763300631701266
11/26/1996,2810.600098,0.40643739861669975
11/27/1996,2797.,-0.48506043326840503
11/28/1996,2817.5,0.730255271197167
11/29/1996,2845.5,0.9888832129247195
12/02/1996,2858.600098,0.45932297143515594
12/03/1996,2887.,0.9885871905404898
12/04/1996,2866.100098,-0.7265645855408347
12/05/1996,2909.899902,1.5166427828244464
12/06/1996,2792.,-4.136049775350827
12/09/1996,2857.199951,2.3083922248897166
12/10/1996,2891.,1.176035588518581
12/11/1996,2841.100098,-1.7411127414306444
12/12/1996,2847.100098,0.21096311727884753
12/13/1996,2799.699951,-1.6788715710756872
12/16/1996,2855.800049,1.9839780090187713
12/17/1996,2815.100098,-1.4354211420482368
12/18/1996,2820.800049,0.20227302807874978
12/19/1996,2807.800049,-0.4619274025328194
12/20/1996,2854.5,1.649542041507775
12/23/1996,2845.600098,-0.3122720330934874
12/27/1996,2852.899902,0.2562010351120544
12/30/1996,2888.699951,1.2470570527201008
01/02/1997,2848.800049,-1.3908686787907791
01/03/1997,2859.300049,0.3678986584958685
01/06/1997,2881.300049,0.7664741431023842
01/07/1997,2886.100098,0.16645455442494114
01/08/1997,2906.300049,0.6974667624649927
01/09/1997,2892.600098,-0.4725025829488589
01/10/1997,2933.399902,1.4006340885136983
01/13/1997,2955.,0.7336524435875856
01/14/1997,2949.,-0.20325210249223577
01/15/1997,2988.5,1.3305459449032757
01/16/1997,2993.300049,0.16048848142542235
01/17/1997,3001.399902,0.2702339731896417
01/20/1997,3030.699951,0.9714785945655999
01/21/1997,2976.699951,-1.797831186927502
01/22/1997,3028.699951,1.7318180468484572
01/23/1997,3033.5,0.1583600027027774
01/24/1997,2998.199951,-1.1704976147277513
01/27/1997,2994.5,-0.12348195305579579
01/28/1997,2989.300049,-0.17380100492553208
01/29/1997,2999.199951,0.33063074287505406
01/30/1997,3017.300049,0.6016837897600475
01/31/1997,3035.199951,0.5914896055225675
02/03/1997,3062.300049,0.888897956220227
02/04/1997,3067.100098,0.1566238087294843
02/05/1997,3098.,1.0024220290478538
02/06/1997,3104.100098,0.1967107873348007
02/07/1997,3138.,1.086180444281588
02/10/1997,3184.399902,1.4678203146416513
02/11/1997,3187.600098,0.10044558283317409
02/12/1997,3216.100098,0.8901162546758079
02/13/1997,3229.5,0.415785065804335
02/14/1997,3248.199951,0.5773655182696812
02/17/1997,3232.600098,-0.4814184363362396
02/18/1997,3276.199951,1.3397401922317025
02/19/1997,3233.800049,-1.3026267756012728
02/20/1997,3196.,-1.1757903572001072
02/21/1997,3184.100098,-0.37303226019790764
02/24/1997,3184.199951,0.0031359389237258744
02/25/1997,3233.199951,1.5271279031001597
02/26/1997,3237.899902,0.14525975284541418
02/27/1997,3276.699951,1.1911862174389347
02/28/1997,3259.600098,-0.5232284896165641
03/03/1997,3263.899902,0.13182508232324272
03/04/1997,3320.699951,1.7252819969427655
03/05/1997,3365.,1.3252373775065147
03/06/1997,3417.600098,1.551061592208599
03/07/1997,3376.199951,-1.2187776846984193
03/10/1997,3436.100098,1.7586333656267983
03/11/1997,3460.600098,0.7104876931138393
03/12/1997,3415.399902,-1.3147424981762406
03/13/1997,3349.800049,-1.9393930587465211
03/14/1997,3359.300049,0.2831976333776449
03/17/1997,3351.,-0.247382476857484
03/18/1997,3291.199951,-1.8006583726804428
03/19/1997,3315.899902,0.7476825419942739
03/20/1997,3264.699951,-1.5561190564600087
03/21/1997,3298.199951,1.0208990372232571
03/24/1997,3321.800049,0.7129969177855717
03/25/1997,3349.100098,0.8184862853668916
03/26/1997,3418.100098,2.0393187524220533
03/27/1997,3429.100098,0.32129948440770667
04/01/1997,3295.899902,-3.961862260854004
04/02/1997,3301.899902,0.1818788636283968
04/03/1997,3215.199951,-2.660848177076586
04/04/1997,3244.899902,0.9194953926240581
04/07/1997,3312.899902,2.0739406318738434
04/08/1997,3329.800049,0.5088347686489316
04/09/1997,3359.5,0.8879896533854457
04/10/1997,3351.5,-0.2384146562192273
04/11/1997,3340.100098,-0.34072308152638486
04/14/1997,3279.899902,-1.8187871753159885
04/15/1997,3327.699951,1.44684556926209
04/16/1997,3353.5,0.7723216617582599
04/17/1997,3383.300049,0.8847002479650802
04/18/1997,3344.399902,-1.1564303046255235
04/21/1997,3347.600098,0.0956424460235341
04/22/1997,3340.300049,-0.21830624676612612
04/23/1997,3396.,1.653763046547632
04/24/1997,3397.399902,0.041213590838460254
04/25/1997,3374.100098,-0.6881753216754951
04/28/1997,3363.100098,-0.3265454329566098
04/29/1997,3383.199951,0.595879588164796
04/30/1997,3438.100098,1.6097029027252705
05/02/1997,3460.399902,0.6465139283591589
05/05/1997,3528.800049,1.9573722690676632
05/06/1997,3568.300049,1.1131421938362507
05/07/1997,3552.,-0.4578480502771735
05/09/1997,3562.399902,0.2923622385887558
05/12/1997,3575.399902,0.3642583073519092
05/13/1997,3595.199951,0.552257823031391
05/14/1997,3573.699951,-0.5998148880324028
05/15/1997,3562.100098,-0.3251173838394791
05/16/1997,3604.600098,1.1860548663124602
05/20/1997,3543.399902,-1.7124144236902974
05/21/1997,3596.100098,1.4763261623624162
05/22/1997,3579.399902,-0.4654790928491151
05/23/1997,3602.199951,0.6349595095741553
05/26/1997,3657.899902,1.5344429142841425
05/27/1997,3674.399902,0.45006418975621415
05/28/1997,3636.399902,-1.039567304258997
05/30/1997,3562.699951,-2.047548369961358
06/02/1997,3596.399902,0.9414647262787154
06/03/1997,3655.600098,1.63269473450851
06/04/1997,3651.600098,-0.10948106777549359
06/05/1997,3684.600098,0.8996543632120404
06/06/1997,3700.5,0.4305947476924586
06/09/1997,3668.600098,-0.865780104408353
06/10/1997,3671.199951,0.07084261400517046
06/11/1997,3671.899902,0.019064183141510854
06/12/1997,3737.199951,1.762744224247599
06/13/1997,3752.399902,0.405895432779671
06/16/1997,3750.,-0.06397691707204065
06/17/1997,3721.199951,-0.7709656237848342
06/18/1997,3730.600098,0.2522921153086522
06/19/1997,3777.600098,1.2519808393950613
06/20/1997,3788.5,0.28812490977826755
06/23/1997,3748.800049,-1.0534360547047577
06/24/1997,3761.100098,0.32756920219152696
06/25/1997,3819.5,1.5408030135118662
06/26/1997,3820.199951,0.01832404430664335
06/27/1997,3809.899902,-0.26998480898059013
06/30/1997,3766.899902,-1.135056033441612
07/01/1997,3834.800049,1.7864938980302079
07/02/1997,3867.5,0.8491008466659961
07/03/1997,3939.699951,1.849626237632408
07/04/1997,3946.699951,0.17752084411851934
07/07/1997,4003.399902,1.4264201312682248
07/08/1997,4030.100098,0.6647238268252353
07/09/1997,4027.,-0.07695319942106173
07/10/1997,4000.699951,-0.655234830799687
07/11/1997,4074.300049,1.822963126128083
07/14/1997,4142.200195,1.6528129913744347
07/15/1997,4139.700195,-0.060372618800225014
07/16/1997,4223.700195,2.008819877416195
07/17/1997,4203.899902,-0.46989247720474064
07/18/1997,4131.899902,-1.7275316659101296
07/21/1997,4140.,0.1958461945866853
07/22/1997,4297.600098,3.73609623129832
07/23/1997,4384.799805,2.008722012775042
07/24/1997,4320.5,-1.4772833978639963
07/25/1997,4368.5,1.1048564456695342
07/28/1997,4400.299805,0.7252975346949124
07/29/1997,4377.700195,-0.5149159246642936
07/30/1997,4458.700195,1.8333770601247004
07/31/1997,4405.5,-1.2003527132917995
08/01/1997,4337.,-1.5670895471418125
08/04/1997,4302.5,-0.7986615749671685
08/05/1997,4325.899902,0.5423939463350632
08/06/1997,4364.299805,0.8837576631742083
08/07/1997,4428.100098,1.451285508329243
08/08/1997,4342.299805,-1.9566503535640503
08/11/1997,4333.200195,-0.2097772655643037
08/12/1997,4377.5,1.0171441087210789
08/13/1997,4237.100098,-3.2598689078025362
08/14/1997,4195.5,-0.9866573771857419
08/15/1997,4077.600098,-2.850391825054711
08/18/1997,4080.600098,0.07354563661469271
08/19/1997,4190.5,2.6575998113237143
08/20/1997,4251.899902,1.454586025348881
08/21/1997,4204.799805,-1.1139235317784837
08/22/1997,4090.100098,-2.7657239898666015
08/25/1997,4076.800049,-0.32570646189785074
08/26/1997,3993.699951,-2.05942717406853
08/27/1997,3992.,-0.04257487849802469
08/28/1997,3897.399902,-2.398271944628935
08/29/1997,3919.800049,0.5731005590332002
09/01/1997,4001.800049,2.070362755148502
09/02/1997,4127.299805,3.0879120765484536
09/03/1997,4062.100098,-1.5923287515038922
09/04/1997,4093.399902,0.7675791227042709
09/05/1997,4073.699951,-0.48242312598889325
09/08/1997,4131.299805,1.4040414856068004
09/09/1997,4104.600098,-0.6483760329890906
09/10/1997,4028.,-1.8838345032205766
09/11/1997,3890.199951,-3.4809417261614746
09/12/1997,3796.600098,-2.4354602407827897
09/15/1997,3869.5,1.9019344541503578
09/16/1997,3995.699951,3.209347090139768
09/17/1997,3970.399902,-0.6351950021332308
09/18/1997,4004.,0.8427040844532016
09/19/1997,3983.100098,-0.523342626119383
09/22/1997,4096.899902,2.8170131051055125
09/23/1997,4091.800049,-0.12455832280766828
09/24/1997,4151.,1.4364286056142919
09/25/1997,4104.899902,-1.1167910873071656
09/26/1997,4135.100098,0.7330177481804913
09/29/1997,4116.5,-0.45082479232913303
09/30/1997,4154.899902,0.9285049286146578
10/01/1997,4263.,2.5684800740583076
10/02/1997,4266.200195,0.07504092006303956
10/06/1997,4326.399902,1.4012217791122143
10/07/1997,4311.100098,-0.35426500727092425
10/08/1997,4267.399902,-1.0188395178273477
10/09/1997,4179.899902,-2.0717420163861613
10/10/1997,4164.600098,-0.3667043236854102
10/13/1997,4225.299805,1.4469961931798292
10/14/1997,4215.200195,-0.23931318808376564
10/15/1997,4168.600098,-1.111681463956337
10/16/1997,4149.899902,-0.44960575828097366
10/17/1997,4049.199951,-2.456489531041128
10/20/1997,4069.300049,0.4951687890587016
10/21/1997,4172.5,2.504437002196225
10/22/1997,4124.899902,-1.1473623243455486
10/23/1997,3976.399902,-3.6664890599952775
10/24/1997,3981.399902,0.12566289127935643
10/27/1997,3871.399902,-2.8017318207770305
10/28/1997,3645.699951,-6.006779593765891
10/29/1997,3806.699951,4.3214281738991085
10/30/1997,3748.899902,-1.5300221739452977
10/31/1997,3753.699951,0.12795696822367536
11/03/1997,3847.699951,2.4733547291793254
11/04/1997,3784.800049,-1.6482496170052892
11/05/1997,3841.399902,1.4843799695757796
11/06/1997,3813.899902,-0.7184596030515156
11/07/1997,3715.399902,-2.616594434810269
11/10/1997,3728.399902,0.34928433216672156
11/11/1997,3734.800049,0.17151218273482977
11/12/1997,3697.5,-1.0037367144661686
11/13/1997,3701.899902,0.1189259285037258
11/14/1997,3676.699951,-0.6830577475682855
11/17/1997,3816.699951,3.7370564667967017
11/18/1997,3844.100098,0.7153368751305034
11/19/1997,3876.899902,0.8496309107745398
11/20/1997,3931.800049,1.4061508814664772
11/21/1997,3941.899902,0.25654669602103314
11/24/1997,3832.100098,-2.8249834339098188
11/25/1997,3850.100098,0.4686166067265279
11/26/1997,3926.899902,1.9751138141989615
11/27/1997,3962.,0.8898662692137994
11/28/1997,3972.100098,0.25459984953737275
12/01/1997,4125.899902,3.7989207282507964
12/02/1997,4096.399902,-0.7175638758540821
12/03/1997,4074.600098,-0.5335908878596262
12/04/1997,4159.700195,2.067039674939267
12/05/1997,4191.799805,0.7687186271029286
12/08/1997,4208.100098,0.38810732624918326
12/09/1997,4187.100098,-0.5002869094226265
12/10/1997,4117.27002,-1.6818066376551803
12/11/1997,4016.699951,-2.4729669439002246
12/12/1997,4061.899902,1.1190162523702432
12/15/1997,4029.100098,-0.810777003508886
12/16/1997,4150.299805,2.96375235230905
12/17/1997,4154.600098,0.10356039048168779
12/18/1997,4162.899902,0.19957455376840408
12/19/1997,4055.399902,-2.6162621057527016
12/22/1997,4125.5,1.7137922375345103
12/23/1997,4132.799805,0.1767871613669456
12/29/1997,4266.,3.172152387322861
12/30/1997,4224.299805,-0.9823099601415558
01/02/1998,4364.299805,3.260424475090696
01/05/1998,4417.,1.2002967415739414
01/06/1998,4360.100098,-1.2965717260102494
01/07/1998,4340.,-0.4620667241973382
01/08/1998,4293.600098,-1.0748783407162432
01/09/1998,4237.799805,-1.30813440587991
01/12/1998,4134.600098,-2.465360833485815
01/13/1998,4150.100098,0.3741841640230639
01/14/1998,4145.399902,-0.11331918517195073
01/15/1998,4140.200195,-0.12551191517158086
01/16/1998,4216.200195,1.8190151745957635
01/19/1998,4290.100098,1.737577084060437
01/20/1998,4310.799805,0.4813390970463955
01/21/1998,4250.5,-1.4086833430038823
01/22/1998,4238.799805,-0.2756458760319606
01/23/1998,4222.200195,-0.39237989120830113
01/26/1998,4266.299805,1.039052995469543
01/27/1998,4316.100098,1.1605344077073891
01/28/1998,4385.299805,1.590575463386947
01/29/1998,4444.5,1.3409382631080171
01/30/1998,4442.5,-0.04500956529232304
02/02/1998,4529.899902,1.9482561515396248
02/03/1998,4529.200195,-0.015447605035794397
02/04/1998,4509.299805,-0.44034789305179184
02/05/1998,4494.700195,-0.32429193235810216
02/06/1998,4536.899902,0.9344969584406165
02/09/1998,4519.600098,-0.3820421805726126
02/10/1998,4558.600098,0.8592064304439715
02/11/1998,4552.5,-0.13390477211023072
02/12/1998,4509.399902,-0.9512447381732745
02/13/1998,4522.399902,0.28787194711407943
02/16/1998,4535.600098,0.29145960133571414
02/17/1998,4627.399902,2.0037733390853996
02/18/1998,4611.700195,-0.33985392400181613
